date,value
2022/12/11-21:03:30,1.05
2022/12/11-21:03:45,1.05
2022/12/11-21:04:00,1.05
2022/12/11-21:04:15,1.05
2022/12/11-21:04:30,1.05
2022/12/11-21:04:45,1.05
2022/12/11-21:05:00,1.05
2022/12/11-21:05:15,1.05
2022/12/11-21:05:30,1.05
2022/12/11-21:05:45,1.05
2022/12/11-21:06:00,1.05
2022/12/11-21:06:15,1.05
2022/12/11-21:06:30,1.05
2022/12/11-21:06:45,1.05
2022/12/11-21:07:00,1.05
2022/12/11-21:07:15,1.05
2022/12/11-21:07:30,1.05
2022/12/11-21:07:45,1.05
2022/12/11-21:08:00,1.05
2022/12/11-21:08:15,1.05
2022/12/11-21:08:30,1.05
2022/12/11-21:08:45,1.05
2022/12/11-21:09:00,1.05
2022/12/11-21:09:15,1.05
2022/12/11-21:09:30,1.05
2022/12/11-21:09:45,1.05
2022/12/11-21:10:00,1.05
2022/12/11-21:10:15,1.05
2022/12/11-21:10:30,1.05
2022/12/11-21:10:45,1.05
2022/12/11-21:11:00,1.05
2022/12/11-21:11:15,1.05
2022/12/11-21:11:30,1.05
2022/12/11-21:11:45,1.05
2022/12/11-21:12:00,1.05
2022/12/11-21:12:15,1.05
2022/12/11-21:12:30,1.05
2022/12/11-21:12:45,1.05
2022/12/11-21:13:00,1.05
2022/12/11-21:13:15,1.05
2022/12/11-21:13:30,1.05
2022/12/11-21:13:45,1.05
2022/12/11-21:14:00,1.05
2022/12/11-21:14:15,1.05
2022/12/11-21:14:30,1.05
2022/12/11-21:14:45,1.05
2022/12/11-21:15:00,1.05
2022/12/11-21:15:15,1.05
2022/12/11-21:15:30,1.05
2022/12/11-21:15:45,1.05
2022/12/11-21:16:00,1.05
2022/12/11-21:16:15,1.05
2022/12/11-21:16:30,1.05
2022/12/11-21:16:45,1.05
2022/12/11-21:17:00,1.05
2022/12/11-21:17:15,1.05
2022/12/11-21:17:30,1.0533333333
2022/12/11-21:17:45,1.06
2022/12/11-21:18:00,1.06
2022/12/11-21:18:15,1.06
2022/12/11-21:18:30,1.06
2022/12/11-21:18:45,1.06
2022/12/11-21:19:00,1.06
2022/12/11-21:19:15,1.058
2022/12/11-21:19:30,1.05
2022/12/11-21:19:45,1.05
2022/12/11-21:20:00,1.05
2022/12/11-21:20:15,1.05
2022/12/11-21:20:30,1.05
2022/12/11-21:20:45,1.05
2022/12/11-21:21:00,1.05
2022/12/11-21:21:15,1.05
2022/12/11-21:21:30,1.05
2022/12/11-21:21:45,1.05
2022/12/11-21:22:00,1.05
2022/12/11-21:22:15,1.05
2022/12/11-21:22:30,1.05
2022/12/11-21:22:45,1.05
2022/12/11-21:23:00,1.05
2022/12/11-21:23:15,1.05
2022/12/11-21:23:30,1.05
2022/12/11-21:23:45,1.05
2022/12/11-21:24:00,1.05
2022/12/11-21:24:15,1.05
2022/12/11-21:24:30,1.05
2022/12/11-21:24:45,1.05
2022/12/11-21:25:00,1.05
2022/12/11-21:25:15,1.05
2022/12/11-21:25:30,1.05
2022/12/11-21:25:45,1.05
2022/12/11-21:26:00,1.05
2022/12/11-21:26:15,1.05
2022/12/11-21:26:30,1.05
2022/12/11-21:26:45,1.05
2022/12/11-21:27:00,1.05
2022/12/11-21:27:15,1.05
2022/12/11-21:27:30,1.05
2022/12/11-21:27:45,1.05
2022/12/11-21:28:00,1.05
2022/12/11-21:28:15,1.05
2022/12/11-21:28:30,1.05
2022/12/11-21:28:45,1.05
2022/12/11-21:29:00,1.05
2022/12/11-21:29:15,1.05
2022/12/11-21:29:30,1.05
2022/12/11-21:29:45,1.05
2022/12/11-21:30:00,1.05
2022/12/11-21:30:15,1.05
2022/12/11-21:30:30,1.05
2022/12/11-21:30:45,1.05
2022/12/11-21:31:00,1.05
2022/12/11-21:31:15,1.05
2022/12/11-21:31:30,1.05
2022/12/11-21:31:45,1.05
2022/12/11-21:32:00,1.05
2022/12/11-21:32:15,1.05
2022/12/11-21:32:30,1.05
2022/12/11-21:32:45,1.05
2022/12/11-21:33:00,1.05
2022/12/11-21:33:15,1.05
2022/12/11-21:33:30,1.05
2022/12/11-21:33:45,1.05
2022/12/11-21:34:00,1.05
2022/12/11-21:34:15,1.05
2022/12/11-21:34:30,1.05
2022/12/11-21:34:45,1.05
2022/12/11-21:35:00,1.05
2022/12/11-21:35:15,NaN
