date,value
2022/12/11-19:13:00,1.01
2022/12/11-19:13:15,1.01
2022/12/11-19:13:30,1.01
2022/12/11-19:13:45,1.01
2022/12/11-19:14:00,1.01
2022/12/11-19:14:15,1.01
2022/12/11-19:14:30,1.0093333333
2022/12/11-19:14:45,1
2022/12/11-19:15:00,1
2022/12/11-19:15:15,1
2022/12/11-19:15:30,1
2022/12/11-19:15:45,1
2022/12/11-19:16:00,1
2022/12/11-19:16:15,1
2022/12/11-19:16:30,1
2022/12/11-19:16:45,1
2022/12/11-19:17:00,1
2022/12/11-19:17:15,1
2022/12/11-19:17:30,1.0026666667
2022/12/11-19:17:45,1.01
2022/12/11-19:18:00,1.01
2022/12/11-19:18:15,1.01
2022/12/11-19:18:30,1.01
2022/12/11-19:18:45,1.01
2022/12/11-19:19:00,1.0073333333
2022/12/11-19:19:15,1
2022/12/11-19:19:30,1
2022/12/11-19:19:45,1
2022/12/11-19:20:00,1
2022/12/11-19:20:15,1
2022/12/11-19:20:30,1
2022/12/11-19:20:45,1
2022/12/11-19:21:00,1
2022/12/11-19:21:15,1
2022/12/11-19:21:30,1
2022/12/11-19:21:45,1
2022/12/11-19:22:00,1
2022/12/11-19:22:15,1
2022/12/11-19:22:30,1
2022/12/11-19:22:45,1
2022/12/11-19:23:00,1
2022/12/11-19:23:15,1
2022/12/11-19:23:30,1
2022/12/11-19:23:45,1
2022/12/11-19:24:00,1
2022/12/11-19:24:15,1
2022/12/11-19:24:30,1
2022/12/11-19:24:45,1
2022/12/11-19:25:00,1
2022/12/11-19:25:15,1
2022/12/11-19:25:30,1
2022/12/11-19:25:45,1
2022/12/11-19:26:00,1
2022/12/11-19:26:15,1
2022/12/11-19:26:30,1
2022/12/11-19:26:45,1
2022/12/11-19:27:00,1
2022/12/11-19:27:15,1
2022/12/11-19:27:30,1
2022/12/11-19:27:45,1
2022/12/11-19:28:00,1
2022/12/11-19:28:15,1
2022/12/11-19:28:30,1
2022/12/11-19:28:45,1
2022/12/11-19:29:00,1
2022/12/11-19:29:15,1
2022/12/11-19:29:30,1
2022/12/11-19:29:45,1
2022/12/11-19:30:00,1
2022/12/11-19:30:15,1
2022/12/11-19:30:30,1
2022/12/11-19:30:45,1
2022/12/11-19:31:00,1
2022/12/11-19:31:15,1
2022/12/11-19:31:30,1
2022/12/11-19:31:45,1
2022/12/11-19:32:00,1
2022/12/11-19:32:15,1
2022/12/11-19:32:30,1
2022/12/11-19:32:45,1
2022/12/11-19:33:00,1
2022/12/11-19:33:15,1
2022/12/11-19:33:30,1
2022/12/11-19:33:45,1
2022/12/11-19:34:00,1
2022/12/11-19:34:15,1
2022/12/11-19:34:30,1
2022/12/11-19:34:45,1
2022/12/11-19:35:00,1
2022/12/11-19:35:15,1
2022/12/11-19:35:30,1
2022/12/11-19:35:45,1
2022/12/11-19:36:00,1
2022/12/11-19:36:15,1
2022/12/11-19:36:30,1
2022/12/11-19:36:45,1
2022/12/11-19:37:00,1
2022/12/11-19:37:15,1
2022/12/11-19:37:30,1
2022/12/11-19:37:45,1
2022/12/11-19:38:00,1
2022/12/11-19:38:15,1
2022/12/11-19:38:30,1
2022/12/11-19:38:45,1
2022/12/11-19:39:00,1
2022/12/11-19:39:15,1
2022/12/11-19:39:30,1
2022/12/11-19:39:45,1
2022/12/11-19:40:00,1
2022/12/11-19:40:15,1
2022/12/11-19:40:30,1
2022/12/11-19:40:45,1
2022/12/11-19:41:00,1
2022/12/11-19:41:15,1
2022/12/11-19:41:30,1.012
2022/12/11-19:41:45,1.06
2022/12/11-19:42:00,1.06
2022/12/11-19:42:15,1.06
2022/12/11-19:42:30,1.06
2022/12/11-19:42:45,1.06
2022/12/11-19:43:00,1.0633333333
2022/12/11-19:43:15,1.11
2022/12/11-19:43:30,1.11
2022/12/11-19:43:45,1.11
2022/12/11-19:44:00,1.11
2022/12/11-19:44:15,1.11
2022/12/11-19:44:30,1.112
2022/12/11-19:44:45,1.14
2022/12/11-19:45:00,1.14
2022/12/11-19:45:15,1.14
2022/12/11-19:45:30,1.14
2022/12/11-19:45:45,1.14
2022/12/11-19:46:00,1.16
2022/12/11-19:46:15,1.16
2022/12/11-19:46:30,1.16
2022/12/11-19:46:45,1.16
2022/12/11-19:47:00,1.16
2022/12/11-19:47:15,1.16
2022/12/11-19:47:30,1.16
