date,value
2022/12/11-19:13:00,580
2022/12/11-19:13:15,580
2022/12/11-19:13:30,579.86666667
2022/12/11-19:13:45,579
2022/12/11-19:14:00,579
2022/12/11-19:14:15,579
2022/12/11-19:14:30,579
2022/12/11-19:14:45,579
2022/12/11-19:15:00,579
2022/12/11-19:15:15,579
2022/12/11-19:15:30,579
2022/12/11-19:15:45,579
2022/12/11-19:16:00,579.2
2022/12/11-19:16:15,580
2022/12/11-19:16:30,580
2022/12/11-19:16:45,580
2022/12/11-19:17:00,580
2022/12/11-19:17:15,580
2022/12/11-19:17:30,579.73333333
2022/12/11-19:17:45,579
2022/12/11-19:18:00,579
2022/12/11-19:18:15,579
2022/12/11-19:18:30,579
2022/12/11-19:18:45,579.53333333
2022/12/11-19:19:00,581
2022/12/11-19:19:15,581
2022/12/11-19:19:30,581
2022/12/11-19:19:45,581
2022/12/11-19:20:00,581
2022/12/11-19:20:15,581
2022/12/11-19:20:30,581
2022/12/11-19:20:45,581
2022/12/11-19:21:00,581
2022/12/11-19:21:15,581
2022/12/11-19:21:30,580.46666667
2022/12/11-19:21:45,579
2022/12/11-19:22:00,579
2022/12/11-19:22:15,579
2022/12/11-19:22:30,579
2022/12/11-19:22:45,579
2022/12/11-19:23:00,579
2022/12/11-19:23:15,579
2022/12/11-19:23:30,579
2022/12/11-19:23:45,579
2022/12/11-19:24:00,579.4
2022/12/11-19:24:15,581
2022/12/11-19:24:30,581
2022/12/11-19:24:45,581
2022/12/11-19:25:00,581
2022/12/11-19:25:15,581
2022/12/11-19:25:30,580.73333333
2022/12/11-19:25:45,579
2022/12/11-19:26:00,579
2022/12/11-19:26:15,579
2022/12/11-19:26:30,579
2022/12/11-19:26:45,579
2022/12/11-19:27:00,579
2022/12/11-19:27:15,579
2022/12/11-19:27:30,579
2022/12/11-19:27:45,579
2022/12/11-19:28:00,579.26666667
2022/12/11-19:28:15,581
2022/12/11-19:28:30,581
2022/12/11-19:28:45,581
2022/12/11-19:29:00,581
2022/12/11-19:29:15,581
2022/12/11-19:29:30,580.73333333
2022/12/11-19:29:45,579
2022/12/11-19:30:00,579
2022/12/11-19:30:15,579
2022/12/11-19:30:30,579
2022/12/11-19:30:45,579
2022/12/11-19:31:00,579
2022/12/11-19:31:15,579
2022/12/11-19:31:30,579
2022/12/11-19:31:45,579
2022/12/11-19:32:00,579.26666667
2022/12/11-19:32:15,581
2022/12/11-19:32:30,581
2022/12/11-19:32:45,581
2022/12/11-19:33:00,581
2022/12/11-19:33:15,581
2022/12/11-19:33:30,580.6
2022/12/11-19:33:45,579
2022/12/11-19:34:00,579
2022/12/11-19:34:15,579
2022/12/11-19:34:30,579
2022/12/11-19:34:45,579
2022/12/11-19:35:00,579
2022/12/11-19:35:15,579
2022/12/11-19:35:30,579
2022/12/11-19:35:45,579
2022/12/11-19:36:00,579.53333333
2022/12/11-19:36:15,581
2022/12/11-19:36:30,581
2022/12/11-19:36:45,581
2022/12/11-19:37:00,581
2022/12/11-19:37:15,581
2022/12/11-19:37:30,580.46666667
2022/12/11-19:37:45,579
2022/12/11-19:38:00,579
2022/12/11-19:38:15,579
2022/12/11-19:38:30,579
2022/12/11-19:38:45,579
2022/12/11-19:39:00,579
2022/12/11-19:39:15,579
2022/12/11-19:39:30,579
2022/12/11-19:39:45,579
2022/12/11-19:40:00,579.8
2022/12/11-19:40:15,581
2022/12/11-19:40:30,581
2022/12/11-19:40:45,581
2022/12/11-19:41:00,581
2022/12/11-19:41:15,581
2022/12/11-19:41:30,580.6
2022/12/11-19:41:45,579
2022/12/11-19:42:00,579
2022/12/11-19:42:15,579
2022/12/11-19:42:30,579
2022/12/11-19:42:45,579
2022/12/11-19:43:00,579
2022/12/11-19:43:15,579
2022/12/11-19:43:30,579
2022/12/11-19:43:45,579
2022/12/11-19:44:00,579.13333333
2022/12/11-19:44:15,581
2022/12/11-19:44:30,581
2022/12/11-19:44:45,581
2022/12/11-19:45:00,581
