date,value
2022/12/11-19:13:00,3948568
2022/12/11-19:13:15,3948568
2022/12/11-19:13:30,3948568
2022/12/11-19:13:45,3948568
2022/12/11-19:14:00,3948568
2022/12/11-19:14:15,3948568
2022/12/11-19:14:30,3948568
2022/12/11-19:14:45,3948568
2022/12/11-19:15:00,3948568
2022/12/11-19:15:15,3948568
2022/12/11-19:15:30,3948568
2022/12/11-19:15:45,3948517.6
2022/12/11-19:16:00,3948316
2022/12/11-19:16:15,3948316
2022/12/11-19:16:30,3948316
2022/12/11-19:16:45,3948316
2022/12/11-19:17:00,3948316
2022/12/11-19:17:15,3947141.6
2022/12/11-19:17:30,3943912
2022/12/11-19:17:45,3943912
2022/12/11-19:18:00,3944430.4
2022/12/11-19:18:15,3945856
2022/12/11-19:18:30,3945856
2022/12/11-19:18:45,3946637.8667
2022/12/11-19:19:00,3948788
2022/12/11-19:19:15,3948788
2022/12/11-19:19:30,3948788
2022/12/11-19:19:45,3948788
2022/12/11-19:20:00,3948788
2022/12/11-19:20:15,3948788
2022/12/11-19:20:30,3948788
2022/12/11-19:20:45,3948788
2022/12/11-19:21:00,3948788
2022/12/11-19:21:15,3948788
2022/12/11-19:21:30,3948788
2022/12/11-19:21:45,3948859.2
2022/12/11-19:22:00,3948912.8
2022/12/11-19:22:15,3947988
2022/12/11-19:22:30,3947988
2022/12/11-19:22:45,3947988
2022/12/11-19:23:00,3947988
2022/12/11-19:23:15,3947988
2022/12/11-19:23:30,3947988
2022/12/11-19:23:45,3947988
2022/12/11-19:24:00,3947469.6
2022/12/11-19:24:15,3945396
2022/12/11-19:24:30,3945396
2022/12/11-19:24:45,3946094.4
2022/12/11-19:25:00,3948888
2022/12/11-19:25:15,3948888
2022/12/11-19:25:30,3948888
2022/12/11-19:25:45,3948888
2022/12/11-19:26:00,3948888
2022/12/11-19:26:15,3948888
2022/12/11-19:26:30,3948888
2022/12/11-19:26:45,3948888
2022/12/11-19:27:00,3948888
