date,value
2022/12/11-20:05:45,220
2022/12/11-20:06:00,220
2022/12/11-20:06:15,220
2022/12/11-20:06:30,219.06666667
2022/12/11-20:06:45,219
2022/12/11-20:07:00,219
2022/12/11-20:07:15,219
2022/12/11-20:07:30,219
2022/12/11-20:07:45,219
2022/12/11-20:08:00,220
2022/12/11-20:08:15,220
2022/12/11-20:08:30,220
2022/12/11-20:08:45,220
2022/12/11-20:09:00,220
2022/12/11-20:09:15,220
2022/12/11-20:09:30,220
2022/12/11-20:09:45,220
2022/12/11-20:10:00,220
2022/12/11-20:10:15,220
2022/12/11-20:10:30,220
2022/12/11-20:10:45,220
2022/12/11-20:11:00,220
2022/12/11-20:11:15,220
2022/12/11-20:11:30,220
2022/12/11-20:11:45,220
2022/12/11-20:12:00,220
2022/12/11-20:12:15,220
2022/12/11-20:12:30,220
2022/12/11-20:12:45,220
2022/12/11-20:13:00,NaN
