date,value
2022/12/11-19:58:00,1172764
2022/12/11-19:58:15,1172764
2022/12/11-19:58:30,1172729.3333
2022/12/11-19:58:45,1172244
2022/12/11-19:59:00,1172632.2667
2022/12/11-19:59:15,1172632.2667
2022/12/11-19:59:30,1172972
2022/12/11-19:59:45,1172972
2022/12/11-20:00:00,1172972
2022/12/11-20:00:15,1172972
2022/12/11-20:00:30,1172720
2022/12/11-20:00:45,1172720
2022/12/11-20:01:00,1172720
2022/12/11-20:01:15,1168788.8
2022/12/11-20:01:30,1168508
2022/12/11-20:01:45,1168508
2022/12/11-20:02:00,1167908.2667
2022/12/11-20:02:15,1167816
2022/12/11-20:02:30,1167816
2022/12/11-20:02:45,1167816
2022/12/11-20:03:00,1167816
2022/12/11-20:03:15,1173143.4667
2022/12/11-20:03:30,1173524
2022/12/11-20:03:45,1173524
2022/12/11-20:04:00,1173128.2667
2022/12/11-20:04:15,1173100
2022/12/11-20:04:30,1173324
2022/12/11-20:04:45,1173340
2022/12/11-20:05:00,1173340
2022/12/11-20:05:15,1172186.4
2022/12/11-20:05:30,1172104
2022/12/11-20:05:45,1172104
2022/12/11-20:06:00,1172104
2022/12/11-20:06:15,1172104
2022/12/11-20:06:30,1172361.6
2022/12/11-20:06:45,1172380
2022/12/11-20:07:00,1172380
2022/12/11-20:07:15,1173016
2022/12/11-20:07:30,1173016
2022/12/11-20:07:45,1173016
2022/12/11-20:08:00,1173624
2022/12/11-20:08:15,1173624
2022/12/11-20:08:30,1173097.6
2022/12/11-20:08:45,1173060
2022/12/11-20:09:00,1173060
2022/12/11-20:09:15,1173060
2022/12/11-20:09:30,1173060
2022/12/11-20:09:45,1173060
2022/12/11-20:10:00,1172332
2022/12/11-20:10:15,1172280
2022/12/11-20:10:30,1172442.9333
2022/12/11-20:10:45,1172468
2022/12/11-20:11:00,1172468
2022/12/11-20:11:15,1172333.6
2022/12/11-20:11:30,1172300
2022/12/11-20:11:45,1172300
2022/12/11-20:12:00,1172975.2
2022/12/11-20:12:15,1173144
2022/12/11-20:12:30,1172808
2022/12/11-20:12:45,1172724
