date,value
2022/12/11-20:35:15,14936804
2022/12/11-20:35:30,14936804
2022/12/11-20:35:45,14936804
2022/12/11-20:36:00,14936804
2022/12/11-20:36:15,14934443.2
2022/12/11-20:36:30,14934080
2022/12/11-20:36:45,14935279.467
2022/12/11-20:37:00,14935464
2022/12/11-20:37:15,14935464
2022/12/11-20:37:30,14936947.733
2022/12/11-20:37:45,14937176
2022/12/11-20:38:00,14937176
2022/12/11-20:38:15,14937176
2022/12/11-20:38:30,14937176
2022/12/11-20:38:45,14937176
2022/12/11-20:39:00,14937176
2022/12/11-20:39:15,14937176
2022/12/11-20:39:30,14934674.667
2022/12/11-20:39:45,14934496
2022/12/11-20:40:00,14934496
2022/12/11-20:40:15,14931442.133
2022/12/11-20:40:30,14931224
2022/12/11-20:40:45,14935168
2022/12/11-20:41:00,14935168
2022/12/11-20:41:15,14935168
2022/12/11-20:41:30,14937400
2022/12/11-20:41:45,14937400
2022/12/11-20:42:00,14937400
2022/12/11-20:42:15,14933560
2022/12/11-20:42:30,14933560
2022/12/11-20:42:45,14935012
2022/12/11-20:43:00,14935012
2022/12/11-20:43:15,14935012
2022/12/11-20:43:30,14935012
2022/12/11-20:43:45,14935012
2022/12/11-20:44:00,14935120.8
2022/12/11-20:44:15,14936644
2022/12/11-20:44:30,14936644
2022/12/11-20:44:45,14936644
2022/12/11-20:45:00,14936644
2022/12/11-20:45:15,14936575.733
2022/12/11-20:45:30,14935620
2022/12/11-20:45:45,14935620
2022/12/11-20:46:00,14935620
2022/12/11-20:46:15,14935620
2022/12/11-20:46:30,14935751.2
2022/12/11-20:46:45,14937588
2022/12/11-20:47:00,14937588
2022/12/11-20:47:15,14937588
2022/12/11-20:47:30,14937588
2022/12/11-20:47:45,14937588
2022/12/11-20:48:00,14937066.4
2022/12/11-20:48:15,14933676
2022/12/11-20:48:30,14933935.733
2022/12/11-20:48:45,14935624
2022/12/11-20:49:00,14935624
2022/12/11-20:49:15,14935765.333
2022/12/11-20:49:30,14936684
2022/12/11-20:49:45,14936684
2022/12/11-20:50:00,14936231.2
2022/12/11-20:50:15,14933288
2022/12/11-20:50:30,14933375.733
2022/12/11-20:50:45,14934604
2022/12/11-20:51:00,14934604
2022/12/11-20:51:15,14934604
2022/12/11-20:51:30,14934604
2022/12/11-20:51:45,14934604
2022/12/11-20:52:00,14934604
2022/12/11-20:52:15,14933440
2022/12/11-20:52:30,14933440
2022/12/11-20:52:45,14937056
2022/12/11-20:53:00,14937056
2022/12/11-20:53:15,14937056
2022/12/11-20:53:30,14935637.333
2022/12/11-20:53:45,14935536
2022/12/11-20:54:00,14935379.467
2022/12/11-20:54:15,14933188
2022/12/11-20:54:30,14933353.333
2022/12/11-20:54:45,14934428
2022/12/11-20:55:00,14934428
2022/12/11-20:55:15,14934763.467
2022/12/11-20:55:30,14936944
2022/12/11-20:55:45,14936944
2022/12/11-20:56:00,14936795.2
2022/12/11-20:56:15,14935828
2022/12/11-20:56:30,14935929.067
2022/12/11-20:56:45,14937344
2022/12/11-20:57:00,14937344
2022/12/11-20:57:15,14937172.8
2022/12/11-20:57:30,14934776
2022/12/11-20:57:45,14934776
2022/12/11-20:58:00,14934776
2022/12/11-20:58:15,14934776
2022/12/11-20:58:30,14935133.333
2022/12/11-20:58:45,14937456
2022/12/11-20:59:00,14937456
2022/12/11-20:59:15,14937456
2022/12/11-20:59:30,14937456
2022/12/11-20:59:45,14937456
2022/12/11-21:00:00,14936166.4
2022/12/11-21:00:15,14931008
2022/12/11-21:00:30,14931008
2022/12/11-21:00:45,14931424.8
2022/12/11-21:01:00,14933092
2022/12/11-21:01:15,14933567.733
2022/12/11-21:01:30,14934876
2022/12/11-21:01:45,14934876
2022/12/11-21:02:00,14934876
2022/12/11-21:02:15,14934876
2022/12/11-21:02:30,14934876
2022/12/11-21:02:45,14935425.333
2022/12/11-21:03:00,14936524
2022/12/11-21:03:15,14935004
2022/12/11-21:03:30,14932724
2022/12/11-21:03:45,14932724
2022/12/11-21:04:00,14932724
2022/12/11-21:04:15,14932724
2022/12/11-21:04:30,14932724
2022/12/11-21:04:45,14934588.8
2022/12/11-21:05:00,14936720
2022/12/11-21:05:15,14936720
2022/12/11-21:05:30,14936720
2022/12/11-21:05:45,14936720
2022/12/11-21:06:00,14934857.067
2022/12/11-21:06:15,14932728
2022/12/11-21:06:30,14932728
2022/12/11-21:06:45,14933704.267
2022/12/11-21:07:00,14934820
2022/12/11-21:07:15,14934820
2022/12/11-21:07:30,14935482.667
2022/12/11-21:07:45,14936240
2022/12/11-21:08:00,14936240
2022/12/11-21:08:15,14936240
2022/12/11-21:08:30,14936240
2022/12/11-21:08:45,14936240
2022/12/11-21:09:00,14936240
2022/12/11-21:09:15,14936240
2022/12/11-21:09:30,14935277.867
2022/12/11-21:09:45,14934436
2022/12/11-21:10:00,14932375.2
2022/12/11-21:10:15,14930572
2022/12/11-21:10:30,14930572
2022/12/11-21:10:45,14932619.2
2022/12/11-21:11:00,14933984
2022/12/11-21:11:15,14933984
2022/12/11-21:11:30,14935413.333
2022/12/11-21:11:45,14936128
2022/12/11-21:12:00,14932722.4
2022/12/11-21:12:15,14930452
2022/12/11-21:12:30,14930452
2022/12/11-21:12:45,14932202.933
2022/12/11-21:13:00,14934204
2022/12/11-21:13:15,14934204
2022/12/11-21:13:30,14934204
2022/12/11-21:13:45,14934204
2022/12/11-21:14:00,14934204
2022/12/11-21:14:15,14934204
2022/12/11-21:14:30,14934204
2022/12/11-21:14:45,14934984.8
2022/12/11-21:15:00,14936156
2022/12/11-21:15:15,14935311.2
2022/12/11-21:15:30,14934044
2022/12/11-21:15:45,14934044
2022/12/11-21:16:00,14934044
2022/12/11-21:16:15,14934044
2022/12/11-21:16:30,14934044
2022/12/11-21:16:45,14935036
2022/12/11-21:17:00,14936524
2022/12/11-21:17:15,14936524
2022/12/11-21:17:30,14936524
2022/12/11-21:17:45,14936524
2022/12/11-21:18:00,14935081.333
2022/12/11-21:18:15,14932196
2022/12/11-21:18:30,14932196
2022/12/11-21:18:45,14932838.133
2022/12/11-21:19:00,14934604
2022/12/11-21:19:15,14934888
2022/12/11-21:19:30,14936024
2022/12/11-21:19:45,14936024
2022/12/11-21:20:00,14935416
2022/12/11-21:20:15,14932984
2022/12/11-21:20:30,14932984
2022/12/11-21:20:45,14932984
2022/12/11-21:21:00,14932984
2022/12/11-21:21:15,14932984
2022/12/11-21:21:30,14932984
2022/12/11-21:21:45,14932984
2022/12/11-21:22:00,14932834.667
2022/12/11-21:22:15,14931864
2022/12/11-21:22:30,14931864
2022/12/11-21:22:45,14933109.867
2022/12/11-21:23:00,14936536
2022/12/11-21:23:15,14935882.133
2022/12/11-21:23:30,14934084
2022/12/11-21:23:45,14934084
2022/12/11-21:24:00,14933676.533
2022/12/11-21:24:15,14932556
2022/12/11-21:24:30,14932556
2022/12/11-21:24:45,14933182.133
2022/12/11-21:25:00,14934904
2022/12/11-21:25:15,14935359.467
2022/12/11-21:25:30,14936612
2022/12/11-21:25:45,14936612
2022/12/11-21:26:00,14936368.8
2022/12/11-21:26:15,14935396
2022/12/11-21:26:30,14935396
2022/12/11-21:26:45,14935720
2022/12/11-21:27:00,14937016
2022/12/11-21:27:15,14936563.2
2022/12/11-21:27:30,14934752
2022/12/11-21:27:45,14934752
2022/12/11-21:28:00,14934752
2022/12/11-21:28:15,14934752
2022/12/11-21:28:30,14934752
2022/12/11-21:28:45,14935164.8
2022/12/11-21:29:00,14937848
2022/12/11-21:29:15,14937848
2022/12/11-21:29:30,14937848
2022/12/11-21:29:45,14937848
2022/12/11-21:30:00,14937848
2022/12/11-21:30:15,14930916
2022/12/11-21:30:30,14930916
2022/12/11-21:30:45,14933648
2022/12/11-21:31:00,14933648
2022/12/11-21:31:15,14933648
2022/12/11-21:31:30,14937034.133
2022/12/11-21:31:45,14937276
2022/12/11-21:32:00,14937276
2022/12/11-21:32:15,14934976.267
2022/12/11-21:32:30,14934812
2022/12/11-21:32:45,14937180
2022/12/11-21:33:00,14937180
2022/12/11-21:33:15,14937180
2022/12/11-21:33:30,14933248.8
2022/12/11-21:33:45,14932644
2022/12/11-21:34:00,14932644
2022/12/11-21:34:15,14932644
2022/12/11-21:34:30,14932644
2022/12/11-21:34:45,14937176.267
2022/12/11-21:35:00,14937500
