date,value
2022/12/11-19:57:00,8121.937
2022/12/11-19:57:15,8121.937
2022/12/11-19:57:30,8121.937
2022/12/11-19:57:45,8121.9375333
2022/12/11-19:58:00,8121.945
2022/12/11-19:58:15,8121.945
2022/12/11-19:58:30,8121.945
2022/12/11-19:58:45,8121.945
2022/12/11-19:59:00,8121.945
2022/12/11-19:59:15,8121.945
2022/12/11-19:59:30,8121.945
2022/12/11-19:59:45,8121.945
2022/12/11-20:00:00,8121.945
2022/12/11-20:00:15,8121.945
2022/12/11-20:00:30,8121.945
2022/12/11-20:00:45,8121.945
2022/12/11-20:01:00,8121.939
2022/12/11-20:01:15,8121.939
2022/12/11-20:01:30,8121.939
2022/12/11-20:01:45,8121.939
2022/12/11-20:02:00,8121.939
2022/12/11-20:02:15,8121.939
2022/12/11-20:02:30,8121.939
2022/12/11-20:02:45,8121.939
2022/12/11-20:03:00,8121.939
2022/12/11-20:03:15,8121.939
2022/12/11-20:03:30,8121.939
2022/12/11-20:03:45,8121.939
2022/12/11-20:04:00,8121.9371333
2022/12/11-20:04:15,8121.937
2022/12/11-20:04:30,8121.937
2022/12/11-20:04:45,8121.937
2022/12/11-20:05:00,8121.937
2022/12/11-20:05:15,8121.937
2022/12/11-20:05:30,8121.937
2022/12/11-20:05:45,8121.937
2022/12/11-20:06:00,8121.937
2022/12/11-20:06:15,8121.937
2022/12/11-20:06:30,8121.937
2022/12/11-20:06:45,8121.937
2022/12/11-20:07:00,8121.937
2022/12/11-20:07:15,8121.937
2022/12/11-20:07:30,8121.937
2022/12/11-20:07:45,8121.937
2022/12/11-20:08:00,8121.937
2022/12/11-20:08:15,8121.937
2022/12/11-20:08:30,8121.937
2022/12/11-20:08:45,8121.937
2022/12/11-20:09:00,8121.937
2022/12/11-20:09:15,8121.937
2022/12/11-20:09:30,8121.937
2022/12/11-20:09:45,8121.937
2022/12/11-20:10:00,8121.937
2022/12/11-20:10:15,8121.937
2022/12/11-20:10:30,8121.937
2022/12/11-20:10:45,8121.937
2022/12/11-20:11:00,8121.937
2022/12/11-20:11:15,8121.937
2022/12/11-20:11:30,8121.937
2022/12/11-20:11:45,8121.937
2022/12/11-20:12:00,8121.937
2022/12/11-20:12:15,8121.937
2022/12/11-20:12:30,8121.937
2022/12/11-20:12:45,8121.937
