date,value
2022/12/11-20:00:30,202356
2022/12/11-20:00:45,202356
2022/12/11-20:01:00,202316
2022/12/11-20:01:15,202316
2022/12/11-20:01:30,202316
2022/12/11-20:01:45,198166.4
2022/12/11-20:02:00,197528
2022/12/11-20:02:15,196765.33333
2022/12/11-20:02:30,196648
2022/12/11-20:02:45,196648
2022/12/11-20:03:00,199612
2022/12/11-20:03:15,200068
2022/12/11-20:03:30,200068
2022/12/11-20:03:45,197949.86667
2022/12/11-20:04:00,197624
2022/12/11-20:04:15,197325.33333
2022/12/11-20:04:30,197304
2022/12/11-20:04:45,197304
2022/12/11-20:05:00,197722.13333
2022/12/11-20:05:15,197752
2022/12/11-20:05:30,197752
2022/12/11-20:05:45,195644.26667
2022/12/11-20:06:00,195320
2022/12/11-20:06:15,194640.53333
2022/12/11-20:06:30,194592
2022/12/11-20:06:45,194592
2022/12/11-20:07:00,208704
2022/12/11-20:07:15,209712
2022/12/11-20:07:30,209712
2022/12/11-20:07:45,218653.33333
2022/12/11-20:08:00,219292
2022/12/11-20:08:15,219990.13333
2022/12/11-20:08:30,220040
2022/12/11-20:08:45,220040
2022/12/11-20:09:00,220040
2022/12/11-20:09:15,220040
2022/12/11-20:09:30,220040
2022/12/11-20:09:45,219136.53333
2022/12/11-20:10:00,219072
2022/12/11-20:10:15,217938.4
2022/12/11-20:10:30,217764
2022/12/11-20:10:45,217764
2022/12/11-20:11:00,217764
2022/12/11-20:11:15,217764
2022/12/11-20:11:30,217764
2022/12/11-20:11:45,217322.4
2022/12/11-20:12:00,217212
2022/12/11-20:12:15,215768.8
2022/12/11-20:12:30,215408
2022/12/11-20:12:45,215408
