date,value
2022/12/11-21:25:15,35.673
2022/12/11-21:25:30,35.673
2022/12/11-21:25:45,35.673
2022/12/11-21:26:00,35.673
2022/12/11-21:26:15,35.673
2022/12/11-21:26:30,35.673
2022/12/11-21:26:45,35.673
2022/12/11-21:27:00,35.673
2022/12/11-21:27:15,35.673
2022/12/11-21:27:30,35.673
2022/12/11-21:27:45,35.673
2022/12/11-21:28:00,35.673133333
2022/12/11-21:28:15,35.674
2022/12/11-21:28:30,35.674
2022/12/11-21:28:45,35.674
2022/12/11-21:29:00,35.674
2022/12/11-21:29:15,35.674
2022/12/11-21:29:30,35.674
2022/12/11-21:29:45,35.674
2022/12/11-21:30:00,35.674
2022/12/11-21:30:15,35.674
2022/12/11-21:30:30,35.674
2022/12/11-21:30:45,35.674
2022/12/11-21:31:00,35.674
2022/12/11-21:31:15,35.674
2022/12/11-21:31:30,35.674
2022/12/11-21:31:45,35.674
2022/12/11-21:32:00,35.674
2022/12/11-21:32:15,35.674
2022/12/11-21:32:30,35.674
2022/12/11-21:32:45,35.674
2022/12/11-21:33:00,35.674
2022/12/11-21:33:15,35.674
2022/12/11-21:33:30,35.674
2022/12/11-21:33:45,35.674
2022/12/11-21:34:00,35.674
2022/12/11-21:34:15,35.673066667
2022/12/11-21:34:30,35.673
2022/12/11-21:34:45,35.673
2022/12/11-21:35:00,35.673
