date,value
2022/12/11-21:27:30,218
2022/12/11-21:27:45,218
2022/12/11-21:28:00,213.2
2022/12/11-21:28:15,182
2022/12/11-21:28:30,182
2022/12/11-21:28:45,182
2022/12/11-21:29:00,182
2022/12/11-21:29:15,182
2022/12/11-21:29:30,181.06666667
2022/12/11-21:29:45,175
2022/12/11-21:30:00,175
2022/12/11-21:30:15,175
2022/12/11-21:30:30,175
2022/12/11-21:30:45,175
2022/12/11-21:31:00,179
2022/12/11-21:31:15,179
2022/12/11-21:31:30,179
2022/12/11-21:31:45,179
2022/12/11-21:32:00,179
2022/12/11-21:32:15,187.4
2022/12/11-21:32:30,188
2022/12/11-21:32:45,188
2022/12/11-21:33:00,188
2022/12/11-21:33:15,188
2022/12/11-21:33:30,234.8
2022/12/11-21:33:45,242
2022/12/11-21:34:00,242
2022/12/11-21:34:15,242
2022/12/11-21:34:30,242
2022/12/11-21:34:45,242
2022/12/11-21:35:00,183.2
