date,value
2022/12/11-20:56:30,108
2022/12/11-20:56:45,108
2022/12/11-20:57:00,108
2022/12/11-20:57:15,108
2022/12/11-20:57:30,108
2022/12/11-20:57:45,108
2022/12/11-20:58:00,108
2022/12/11-20:58:15,108
2022/12/11-20:58:30,108
2022/12/11-20:58:45,108
2022/12/11-20:59:00,108
2022/12/11-20:59:15,108
2022/12/11-20:59:30,108
2022/12/11-20:59:45,108
2022/12/11-21:00:00,108
2022/12/11-21:00:15,108
2022/12/11-21:00:30,108
2022/12/11-21:00:45,108
2022/12/11-21:01:00,108
2022/12/11-21:01:15,108
2022/12/11-21:01:30,108
2022/12/11-21:01:45,108
2022/12/11-21:02:00,108
2022/12/11-21:02:15,108
2022/12/11-21:02:30,108
2022/12/11-21:02:45,108
2022/12/11-21:03:00,108
2022/12/11-21:03:15,108
2022/12/11-21:03:30,108
2022/12/11-21:03:45,108
2022/12/11-21:04:00,108
2022/12/11-21:04:15,108
2022/12/11-21:04:30,108
2022/12/11-21:04:45,108
2022/12/11-21:05:00,108
2022/12/11-21:05:15,108
2022/12/11-21:05:30,108
2022/12/11-21:05:45,108
2022/12/11-21:06:00,108
2022/12/11-21:06:15,108
2022/12/11-21:06:30,108
2022/12/11-21:06:45,108
2022/12/11-21:07:00,108
2022/12/11-21:07:15,108
2022/12/11-21:07:30,108
2022/12/11-21:07:45,108
2022/12/11-21:08:00,108
2022/12/11-21:08:15,108
2022/12/11-21:08:30,108
2022/12/11-21:08:45,108
2022/12/11-21:09:00,108
2022/12/11-21:09:15,108
2022/12/11-21:09:30,108
2022/12/11-21:09:45,108
2022/12/11-21:10:00,108
2022/12/11-21:10:15,108
2022/12/11-21:10:30,108
2022/12/11-21:10:45,108
2022/12/11-21:11:00,108
2022/12/11-21:11:15,108
2022/12/11-21:11:30,108
2022/12/11-21:11:45,108
2022/12/11-21:12:00,108
2022/12/11-21:12:15,108
2022/12/11-21:12:30,108
2022/12/11-21:12:45,108
2022/12/11-21:13:00,108
2022/12/11-21:13:15,108
2022/12/11-21:13:30,108
2022/12/11-21:13:45,108
2022/12/11-21:14:00,108
2022/12/11-21:14:15,108
2022/12/11-21:14:30,108
2022/12/11-21:14:45,108
2022/12/11-21:15:00,108
2022/12/11-21:15:15,108
2022/12/11-21:15:30,108
2022/12/11-21:15:45,108
2022/12/11-21:16:00,108
2022/12/11-21:16:15,108
2022/12/11-21:16:30,108
2022/12/11-21:16:45,108
2022/12/11-21:17:00,108
2022/12/11-21:17:15,108
2022/12/11-21:17:30,108
2022/12/11-21:17:45,108
2022/12/11-21:18:00,108
2022/12/11-21:18:15,108
2022/12/11-21:18:30,108
2022/12/11-21:18:45,108
2022/12/11-21:19:00,108
2022/12/11-21:19:15,108
2022/12/11-21:19:30,108
2022/12/11-21:19:45,108
2022/12/11-21:20:00,108
2022/12/11-21:20:15,108
2022/12/11-21:20:30,108
2022/12/11-21:20:45,108
2022/12/11-21:21:00,108
2022/12/11-21:21:15,108
2022/12/11-21:21:30,108
2022/12/11-21:21:45,108
2022/12/11-21:22:00,108
2022/12/11-21:22:15,108
2022/12/11-21:22:30,108
2022/12/11-21:22:45,108
2022/12/11-21:23:00,108
2022/12/11-21:23:15,108
2022/12/11-21:23:30,108
2022/12/11-21:23:45,108
2022/12/11-21:24:00,108
2022/12/11-21:24:15,108
