date,value
2022/12/11-21:23:30,315268
2022/12/11-21:23:45,315268
2022/12/11-21:24:00,315268
2022/12/11-21:24:15,315268
2022/12/11-21:24:30,315234.93333
2022/12/11-21:24:45,315144
2022/12/11-21:25:00,315144
2022/12/11-21:25:15,315144
2022/12/11-21:25:30,315144
2022/12/11-21:25:45,315144
2022/12/11-21:26:00,315168.8
2022/12/11-21:26:15,315268
2022/12/11-21:26:30,315243.2
2022/12/11-21:26:45,315144
2022/12/11-21:27:00,315144
2022/12/11-21:27:15,315168.8
2022/12/11-21:27:30,315268
2022/12/11-21:27:45,315259.73333
2022/12/11-21:28:00,315144
2022/12/11-21:28:15,315144
2022/12/11-21:28:30,315144
2022/12/11-21:28:45,315144
2022/12/11-21:29:00,315144
2022/12/11-21:29:15,315144
2022/12/11-21:29:30,315144
2022/12/11-21:29:45,315144
2022/12/11-21:30:00,315144
2022/12/11-21:30:15,315144
2022/12/11-21:30:30,315144
2022/12/11-21:30:45,315392
2022/12/11-21:31:00,315392
2022/12/11-21:31:15,315392
2022/12/11-21:31:30,315160.53333
2022/12/11-21:31:45,315144
2022/12/11-21:32:00,315028.26667
2022/12/11-21:32:15,315020
2022/12/11-21:32:30,315020
2022/12/11-21:32:45,315268
2022/12/11-21:33:00,315268
2022/12/11-21:33:15,315268
2022/12/11-21:33:30,315375.46667
2022/12/11-21:33:45,315392
2022/12/11-21:34:00,315160.53333
2022/12/11-21:34:15,315144
2022/12/11-21:34:30,315144
2022/12/11-21:34:45,315144
2022/12/11-21:35:00,315144
