date,value
2022/12/11-19:58:30,6.4133333333
2022/12/11-19:58:45,5.2666666667
2022/12/11-19:59:00,6.2
2022/12/11-19:59:15,6.2
2022/12/11-19:59:30,6.0866666667
2022/12/11-19:59:45,5.0866666667
2022/12/11-20:00:00,5.0866666667
2022/12/11-20:00:15,4.8
2022/12/11-20:00:30,4.8
2022/12/11-20:00:45,4.8
2022/12/11-20:01:00,4.8
2022/12/11-20:01:15,4.8
2022/12/11-20:01:30,6.2933333333
2022/12/11-20:01:45,6.4
2022/12/11-20:02:00,6.14
2022/12/11-20:02:15,5.4933333333
2022/12/11-20:02:30,6.8733333333
2022/12/11-20:02:45,7.1
2022/12/11-20:03:00,4.24
2022/12/11-20:03:15,3.8
2022/12/11-20:03:30,5.8533333333
2022/12/11-20:03:45,6
2022/12/11-20:04:00,6.0933333333
2022/12/11-20:04:15,3.9533333333
2022/12/11-20:04:30,5.6666666667
2022/12/11-20:04:45,5.8
2022/12/11-20:05:00,6.92
2022/12/11-20:05:15,4.1066666667
2022/12/11-20:05:30,4.2733333333
2022/12/11-20:05:45,4.3
2022/12/11-20:06:00,5.6866666667
2022/12/11-20:06:15,5.9
2022/12/11-20:06:30,5.9
2022/12/11-20:06:45,5.9
2022/12/11-20:07:00,5.9
2022/12/11-20:07:15,5.1
2022/12/11-20:07:30,7.7
2022/12/11-20:07:45,7.7
2022/12/11-20:08:00,5.3
2022/12/11-20:08:15,5.3
2022/12/11-20:08:30,5.3
2022/12/11-20:08:45,5.3
2022/12/11-20:09:00,5.3
2022/12/11-20:09:15,5.3933333333
2022/12/11-20:09:30,4.9333333333
2022/12/11-20:09:45,4.9
2022/12/11-20:10:00,6.4866666667
2022/12/11-20:10:15,6.6
2022/12/11-20:10:30,6.2533333333
2022/12/11-20:10:45,6.2
2022/12/11-20:11:00,6.2
2022/12/11-20:11:15,6.68
2022/12/11-20:11:30,6.4
2022/12/11-20:11:45,6.3
2022/12/11-20:12:00,6.3
2022/12/11-20:12:15,5.42
2022/12/11-20:12:30,6.56
2022/12/11-20:12:45,6.9
