date,value
2022/12/11-20:05:00,218
2022/12/11-20:05:15,218
2022/12/11-20:05:30,181.6
2022/12/11-20:05:45,179
2022/12/11-20:06:00,179
2022/12/11-20:06:15,179
2022/12/11-20:06:30,179
2022/12/11-20:06:45,179
2022/12/11-20:07:00,173.4
2022/12/11-20:07:15,173
2022/12/11-20:07:30,173
2022/12/11-20:07:45,173
2022/12/11-20:08:00,173
2022/12/11-20:08:15,178.6
2022/12/11-20:08:30,179
2022/12/11-20:08:45,179
2022/12/11-20:09:00,179
2022/12/11-20:09:15,179
2022/12/11-20:09:30,189.26666667
2022/12/11-20:09:45,190
2022/12/11-20:10:00,190
2022/12/11-20:10:15,190
2022/12/11-20:10:30,190
2022/12/11-20:10:45,190
2022/12/11-20:11:00,231.6
2022/12/11-20:11:15,242
2022/12/11-20:11:30,242
2022/12/11-20:11:45,242
2022/12/11-20:12:00,242
2022/12/11-20:12:15,191.6
2022/12/11-20:12:30,179
2022/12/11-20:12:45,179
