date,value
2022/12/11-20:35:15,580
2022/12/11-20:35:30,580
2022/12/11-20:35:45,580
2022/12/11-20:36:00,580
2022/12/11-20:36:15,580
2022/12/11-20:36:30,580
2022/12/11-20:36:45,580
2022/12/11-20:37:00,580
2022/12/11-20:37:15,580
2022/12/11-20:37:30,579.13333333
2022/12/11-20:37:45,579
2022/12/11-20:38:00,579
2022/12/11-20:38:15,579
2022/12/11-20:38:30,579
2022/12/11-20:38:45,579
2022/12/11-20:39:00,579.86666667
2022/12/11-20:39:15,580
2022/12/11-20:39:30,580
2022/12/11-20:39:45,580
2022/12/11-20:40:00,580
2022/12/11-20:40:15,580
2022/12/11-20:40:30,580
2022/12/11-20:40:45,580
2022/12/11-20:41:00,580
2022/12/11-20:41:15,580
2022/12/11-20:41:30,579
2022/12/11-20:41:45,579
2022/12/11-20:42:00,579
2022/12/11-20:42:15,579
2022/12/11-20:42:30,579
2022/12/11-20:42:45,579
2022/12/11-20:43:00,580
2022/12/11-20:43:15,580
2022/12/11-20:43:30,580
2022/12/11-20:43:45,580
2022/12/11-20:44:00,580
2022/12/11-20:44:15,580
2022/12/11-20:44:30,580
2022/12/11-20:44:45,580
2022/12/11-20:45:00,580
2022/12/11-20:45:15,579.93333333
2022/12/11-20:45:30,579
2022/12/11-20:45:45,579
2022/12/11-20:46:00,579
2022/12/11-20:46:15,579
2022/12/11-20:46:30,579
2022/12/11-20:46:45,579.06666667
2022/12/11-20:47:00,580
2022/12/11-20:47:15,580
2022/12/11-20:47:30,580
2022/12/11-20:47:45,580
2022/12/11-20:48:00,580
2022/12/11-20:48:15,580
2022/12/11-20:48:30,580
2022/12/11-20:48:45,580
2022/12/11-20:49:00,580
2022/12/11-20:49:15,580
2022/12/11-20:49:30,579.86666667
2022/12/11-20:49:45,579
2022/12/11-20:50:00,579
2022/12/11-20:50:15,579
2022/12/11-20:50:30,579
2022/12/11-20:50:45,580.06666667
2022/12/11-20:51:00,580.06666667
2022/12/11-20:51:15,581
2022/12/11-20:51:30,581
2022/12/11-20:51:45,581
2022/12/11-20:52:00,581
2022/12/11-20:52:15,580
2022/12/11-20:52:30,580
2022/12/11-20:52:45,580
2022/12/11-20:53:00,580
2022/12/11-20:53:15,580
2022/12/11-20:53:30,579.06666667
2022/12/11-20:53:45,579
2022/12/11-20:54:00,579
2022/12/11-20:54:15,579
2022/12/11-20:54:30,579
2022/12/11-20:54:45,579.13333333
2022/12/11-20:55:00,580
2022/12/11-20:55:15,580
2022/12/11-20:55:30,580
2022/12/11-20:55:45,580
2022/12/11-20:56:00,580
2022/12/11-20:56:15,580
2022/12/11-20:56:30,580
2022/12/11-20:56:45,580
2022/12/11-20:57:00,580
2022/12/11-20:57:15,580
2022/12/11-20:57:30,579.86666667
2022/12/11-20:57:45,579
2022/12/11-20:58:00,579
2022/12/11-20:58:15,579
2022/12/11-20:58:30,579
2022/12/11-20:58:45,579.06666667
2022/12/11-20:59:00,580
2022/12/11-20:59:15,580
2022/12/11-20:59:30,580
2022/12/11-20:59:45,580
2022/12/11-21:00:00,580
2022/12/11-21:00:15,580
2022/12/11-21:00:30,580
2022/12/11-21:00:45,580
