date,value
2022/12/11-20:00:00,2.98
2022/12/11-20:00:15,2.98
2022/12/11-20:00:30,2.98
2022/12/11-20:00:45,2.98
2022/12/11-20:01:00,2.98
2022/12/11-20:01:15,2.98
2022/12/11-20:01:30,2.98
2022/12/11-20:01:45,2.98
2022/12/11-20:02:00,2.98
2022/12/11-20:02:15,2.98
2022/12/11-20:02:30,2.98
2022/12/11-20:02:45,2.98
2022/12/11-20:03:00,2.98
2022/12/11-20:03:15,2.98
2022/12/11-20:03:30,2.98
2022/12/11-20:03:45,2.98
2022/12/11-20:04:00,2.98
2022/12/11-20:04:15,2.98
2022/12/11-20:04:30,2.98
2022/12/11-20:04:45,2.98
2022/12/11-20:05:00,2.98
2022/12/11-20:05:15,2.98
2022/12/11-20:05:30,2.98
2022/12/11-20:05:45,2.98
2022/12/11-20:06:00,2.98
2022/12/11-20:06:15,2.98
2022/12/11-20:06:30,2.98
2022/12/11-20:06:45,2.98
2022/12/11-20:07:00,2.98
2022/12/11-20:07:15,2.98
2022/12/11-20:07:30,2.98
2022/12/11-20:07:45,2.98
2022/12/11-20:08:00,2.98
2022/12/11-20:08:15,2.98
2022/12/11-20:08:30,2.98
2022/12/11-20:08:45,2.98
2022/12/11-20:09:00,2.98
2022/12/11-20:09:15,2.98
2022/12/11-20:09:30,2.98
2022/12/11-20:09:45,2.98
2022/12/11-20:10:00,2.98
2022/12/11-20:10:15,2.98
2022/12/11-20:10:30,2.98
2022/12/11-20:10:45,2.98
2022/12/11-20:11:00,2.98
2022/12/11-20:11:15,2.98
2022/12/11-20:11:30,2.98
2022/12/11-20:11:45,2.98
2022/12/11-20:12:00,2.98
2022/12/11-20:12:15,2.98
2022/12/11-20:12:30,2.98
2022/12/11-20:12:45,2.98
