date,value
2022/12/11-20:04:15,565.06666667
2022/12/11-20:04:30,565
2022/12/11-20:04:45,565
2022/12/11-20:05:00,565
2022/12/11-20:05:15,565
2022/12/11-20:05:30,565
2022/12/11-20:05:45,565
2022/12/11-20:06:00,565
2022/12/11-20:06:15,565
2022/12/11-20:06:30,565
2022/12/11-20:06:45,565
2022/12/11-20:07:00,566.86666667
2022/12/11-20:07:15,567
2022/12/11-20:07:30,567
2022/12/11-20:07:45,567
2022/12/11-20:08:00,567
2022/12/11-20:08:15,565.13333333
2022/12/11-20:08:30,565
2022/12/11-20:08:45,565
2022/12/11-20:09:00,565
2022/12/11-20:09:15,565
2022/12/11-20:09:30,566.86666667
2022/12/11-20:09:45,567
2022/12/11-20:10:00,567
2022/12/11-20:10:15,567
2022/12/11-20:10:30,567
2022/12/11-20:10:45,567
2022/12/11-20:11:00,567.8
2022/12/11-20:11:15,568
2022/12/11-20:11:30,568
2022/12/11-20:11:45,568
2022/12/11-20:12:00,568
2022/12/11-20:12:15,567.2
2022/12/11-20:12:30,567
2022/12/11-20:12:45,567
