date,value
2022/12/11-21:23:00,205788
2022/12/11-21:23:15,205788
2022/12/11-21:23:30,205641.86667
2022/12/11-21:23:45,205240
2022/12/11-21:24:00,205240
2022/12/11-21:24:15,203804.26667
2022/12/11-21:24:30,199856
2022/12/11-21:24:45,199361.06667
2022/12/11-21:25:00,198000
2022/12/11-21:25:15,198000
2022/12/11-21:25:30,195700
2022/12/11-21:25:45,186500
2022/12/11-21:26:00,186500
2022/12/11-21:26:15,186367.73333
2022/12/11-21:26:30,185508
2022/12/11-21:26:45,189051.2
2022/12/11-21:27:00,203224
2022/12/11-21:27:15,203224
2022/12/11-21:27:30,204356.26667
2022/12/11-21:27:45,211716
2022/12/11-21:28:00,211716
2022/12/11-21:28:15,211407.73333
2022/12/11-21:28:30,209404
2022/12/11-21:28:45,209427.46667
2022/12/11-21:29:00,209580
2022/12/11-21:29:15,209580
2022/12/11-21:29:30,209580
2022/12/11-21:29:45,209580
2022/12/11-21:30:00,209580
2022/12/11-21:30:15,208772
2022/12/11-21:30:30,208772
2022/12/11-21:30:45,208772
2022/12/11-21:31:00,205796
2022/12/11-21:31:15,205796
2022/12/11-21:31:30,205796
2022/12/11-21:31:45,205952
2022/12/11-21:32:00,205952
2022/12/11-21:32:15,206011.73333
2022/12/11-21:32:30,206016
2022/12/11-21:32:45,206016
2022/12/11-21:33:00,203697.6
2022/12/11-21:33:15,203532
2022/12/11-21:33:30,203532
2022/12/11-21:33:45,203285.86667
2022/12/11-21:34:00,203248
2022/12/11-21:34:15,202609.6
2022/12/11-21:34:30,202564
2022/12/11-21:34:45,202564
2022/12/11-21:35:00,202332.53333
